device_brand,os,screen_size,rear_camera_mp,front_camera_mp,internal_memory,ram,battery,weight,release_year,days_used,normalized_used_price,normalized_new_price
Others,Android,12.7,8.0,5.0,32.0,4.0,2000.0,150.0,2015,1031,3.897924081,4.628593701
Others,Android,12.7,13.0,5.0,32.0,4.0,2000.0,150.0,2014,944,4.512616204,5.255201075
Others,Android,10.16,8.0,0.3,16.0,4.0,1400.0,121.0,2014,1061,3.985830933,4.59643212
Others,Android,12.7,13.0,5.0,32.0,4.0,2500.0,154.5,2013,1030,4.355682659,6.089452955
Others,Android,10.16,5.0,0.3,16.0,4.0,1400.0,154.5,2013,863,3.902376628,4.949610592
Others,Android,10.29,5.0,0.3,16.0,4.0,2000.0,147.7,2013,619,4.140114296,4.997279839
Others,Android,10.29,8.0,2.0,16.0,4.0,1700.0,147.0,2013,715,3.664586762,5.302608148
Others,Android,12.7,13.0,2.0,16.0,4.0,2000.0,168.0,2013,994,4.499365127,5.39648709
Others,Android,12.7,13.0,2.0,16.0,4.0,1900.0,165.0,2013,966,4.254761284,5.561296826
Others,Android,10.29,8.0,2.0,16.0,4.0,1700.0,150.5,2013,944,4.484921613,5.39494486
Others,Android,10.16,5.0,0.3,16.0,4.0,1500.0,130.5,2013,727,4.143610804,5.011035214
Gionee,Android,13.84,8.0,5.0,16.0,4.0,2670.0,135.6,2018,645,4.351567427,4.879994956
Gionee,Android,15.27,13.0,8.0,64.0,4.0,3600.0,177.0,2017,854,4.902975842,6.213807778
Gionee,Android,15.21,13.0,8.0,64.0,4.0,3410.0,165.0,2017,778,4.961655112,5.7676958
Gionee,Android,12.88,13.0,16.0,32.0,4.0,3030.0,141.0,2017,619,4.789073824,5.298367365
Gionee,Android,16.33,13.0,8.0,128.0,4.0,5000.0,241.0,2017,726,4.999506936,6.507695536
Gionee,Android,15.24,13.0,8.0,64.0,4.0,5000.0,199.0,2017,847,4.881513214,5.553889385
Gionee,Android,15.27,13.0,8.0,64.0,4.0,4000.0,180.0,2017,603,4.372481222,5.889957708
Gionee,Android,15.24,12.0,8.0,64.0,4.0,6020.0,215.0,2017,623,4.991656327,6.131726365
Gionee,Android,15.24,13.0,20.0,64.0,4.0,4550.0,226.0,2017,756,4.825670246,5.915042361
Gionee,Android,12.83,13.0,16.0,64.0,4.0,4010.0,182.0,2017,750,4.571303116,5.635503634
Gionee,Android,12.78,13.0,8.0,32.0,4.0,4000.0,162.0,2017,660,4.260141447,5.520700629
Gionee,Android,12.88,13.0,8.0,128.0,4.0,7000.0,238.0,2016,656,5.674628257,7.047204129
Gionee,Android,12.7,8.0,5.0,16.0,4.0,4000.0,160.0,2016,567,4.195395806,5.347583608
Gionee,Android,12.7,8.0,5.0,16.0,4.0,2300.0,167.0,2016,819,4.310262068,4.942713278
Gionee,Android,12.83,13.0,13.0,64.0,4.0,3000.0,168.2,2016,992,4.465563232,5.916633236
Gionee,Android,12.83,13.0,5.0,32.0,4.0,3065.0,183.0,2016,819,4.356452384,5.248864483
Gionee,Android,12.83,13.0,8.0,32.0,4.0,3150.0,166.0,2016,970,4.645640119,5.63432521
Gionee,Android,12.83,13.0,8.0,64.0,4.0,3130.0,170.0,2016,835,5.007497042,5.971236329
Gionee,Android,10.29,5.0,2.0,32.0,4.0,1800.0,153.0,2016,606,3.745968421,4.485485343
Gionee,Android,10.21,16.0,5.0,64.0,4.0,2530.0,207.7,2016,873,5.073359671,6.307478942
Gionee,Android,12.83,16.0,8.0,64.0,4.0,3000.0,147.2,2016,694,5.161695489,6.110025058
Gionee,Android,12.7,8.0,5.0,16.0,4.0,4000.0,167.6,2016,941,4.199905058,4.78574021
Gionee,Android,12.83,8.0,5.0,16.0,4.0,5000.0,200.0,2015,713,4.295106163,5.823726137
Gionee,Android,15.24,13.0,5.0,64.0,4.0,5020.0,208.0,2015,945,4.336898507,6.039516344
Gionee,Android,12.7,8.0,5.0,32.0,4.0,4000.0,183.0,2015,779,4.507667605,5.131613221
Gionee,Android,12.7,5.0,2.0,16.0,4.0,2000.0,153.0,2015,1069,3.573468603,4.512287059
Gionee,Android,12.83,13.0,5.0,32.0,4.0,3150.0,147.0,2015,829,4.803036954,5.667740703
Gionee,Android,12.7,8.0,5.0,16.0,4.0,2400.0,136.6,2015,967,4.138520925,4.87557893
Gionee,Android,15.24,24.0,8.0,64.0,4.0,3500.0,210.0,2015,1022,5.3574821,6.174743978
Gionee,Android,12.7,8.0,5.0,16.0,4.0,5000.0,176.0,2015,1054,4.548494009,5.392672545
Gionee,Android,12.83,13.0,5.0,32.0,4.0,6020.0,211.0,2015,892,5.004885462,5.799153259
Gionee,Android,10.29,5.0,2.0,32.0,4.0,1800.0,176.0,2015,886,3.883829271,4.791068671
Gionee,Android,12.75,13.0,8.0,16.0,4.0,2700.0,125.3,2015,623,4.904904339,5.985672807
Gionee,Android,12.7,8.0,2.0,32.0,4.0,5000.0,180.3,2014,950,4.160912273,5.137737732
Gionee,Android,10.36,8.0,5.0,16.0,4.0,2050.0,97.7,2014,911,4.185555442,5.479054335
Gionee,Android,12.7,5.0,2.0,32.0,4.0,1950.0,150.0,2015,595,4.033709524,4.802380355
Gionee,Android,10.29,5.0,2.0,32.0,4.0,1800.0,88.2,2014,547,3.89324785,4.598246271
Gionee,Android,12.7,13.0,5.0,16.0,4.0,2300.0,133.0,2014,699,4.783232686,5.602635293
Gionee,Android,10.34,13.0,0.3,16.0,4.0,1800.0,142.9,2013,1000,4.461415282,5.427106281
Gionee,Android,12.83,16.0,8.0,16.0,4.0,2500.0,150.0,2013,738,4.632104187,5.831325137
Gionee,Android,12.7,13.0,5.0,32.0,4.0,2000.0,142.9,2013,632,4.417031744,5.522580291
Gionee,Android,10.36,8.0,5.0,16.0,4.0,2000.0,135.0,2013,894,4.360675309,5.297066585
Gionee,Android,10.34,8.0,2.0,16.0,4.0,1800.0,142.9,2013,753,3.86388263,5.192289962
Gionee,Android,12.7,8.0,2.0,16.0,4.0,4200.0,115.35,2014,614,3.689129423,4.865532448
Gionee,Android,12.88,13.0,5.0,16.0,4.0,3200.0,115.35,2014,939,4.256179925,5.395534817
Gionee,Android,12.83,5.0,0.3,16.0,4.0,2250.0,142.9,2013,682,3.660222745,4.699297849
Gionee,Android,12.78,8.0,2.0,16.0,4.0,3000.0,142.9,2013,755,3.938664936,5.063923264
Gionee,Android,12.7,8.0,0.3,16.0,4.0,2100.0,142.9,2013,541,3.740047741,4.603268379
Gionee,Android,10.24,5.0,0.3,16.0,4.0,1700.0,142.9,2013,872,3.374511116,4.524285457
Gionee,Android,10.16,5.0,0.3,16.0,4.0,1700.0,142.9,2013,779,3.348850901,4.249209273
Gionee,Android,7.75,2.0,0.3,512.0,0.25,1500.0,142.9,2013,602,3.104586678,4.099166253
Gionee,Android,10.03,2.0,0.3,16.0,4.0,1700.0,142.9,2013,848,3.47010136,4.494908792
Gionee,Android,7.75,3.15,0.3,16.0,4.0,1500.0,142.9,2013,824,3.335057579,4.097173889
Gionee,Android,10.24,5.0,0.3,16.0,4.0,1800.0,142.9,2013,834,3.812865434,4.606968568
Gionee,Android,10.29,5.0,0.3,16.0,4.0,1800.0,142.9,2013,688,3.535145354,4.698113932
Gionee,Android,11.81,8.0,1.0,16.0,4.0,2100.0,142.9,2013,719,4.346787983,5.140844508
Google,Android,15.32,12.2,,64.0,4.0,3430.0,184.0,2018,475,5.573825638,6.865974492
Google,Android,12.83,12.2,,64.0,4.0,2915.0,148.0,2018,424,4.464988155,6.745083397
Google,Android,12.7,12.2,8.0,64.0,4.0,2700.0,143.0,2017,890,4.825028346,6.310845121
Google,Android,15.24,12.2,8.0,64.0,4.0,3520.0,175.0,2017,554,5.247760643,6.272367443
Google,Android,12.83,12.3,8.0,32.0,4.0,3450.0,168.0,2016,1021,5.042586055,5.936955562
Google,Android,12.7,12.3,8.0,32.0,4.0,2770.0,143.0,2016,848,4.565077092,5.671810095
Google,Android,25.45,8.0,2.0,32.0,4.0,9240.0,517.0,2015,584,5.032201072,5.826059103
Others,Android,12.83,13.0,5.0,32.0,4.0,3000.0,160.0,2017,556,4.177306083,4.783734694
Honor,Android,15.77,13.0,32.0,256.0,4.0,3400.0,164.0,2019,372,5.303105883,5.343147318
Honor,Android,15.77,13.0,32.0,128.0,4.0,3400.0,164.0,2019,289,4.974178757,5.634396669
Honor,Android,15.47,13.0,8.0,64.0,4.0,3020.0,150.0,2019,431,4.782144136,5.296165052
Honor,Android,20.32,8.0,8.0,64.0,4.0,5100.0,310.0,2019,190,4.789822358,5.295964601
Honor,Android,15.34,13.0,25.0,256.0,4.0,4000.0,180.0,2018,410,5.414677168,6.346828632
Honor,Android,16.23,13.0,16.0,128.0,4.0,3500.0,206.0,2019,396,5.131081447,6.218121918
Honor,Android,16.23,13.0,14.5,128.0,4.0,3500.0,206.0,2018,443,4.896570338,6.309263518
Honor,Android,15.47,13.0,8.0,32.0,4.0,3020.0,150.0,2019,283,4.270955399,4.610356713
Honor,Android,15.77,13.0,24.0,64.0,4.0,3400.0,162.0,2018,720,4.743278588,5.345391774
Honor,Android,15.9,13.0,8.0,32.0,4.0,4000.0,167.0,2018,680,4.353241283,5.136386499
Honor,Android,15.37,13.0,16.0,64.0,4.0,3750.0,175.0,2018,718,4.961234944,5.602598411
Honor,Android,18.08,13.0,8.0,64.0,4.0,5000.0,210.0,2018,535,4.64851699,5.521660898
Honor,Android,17.65,13.0,13.0,128.0,4.0,5000.0,230.0,2018,557,4.698296164,5.989412443
Honor,Android,14.83,13.0,16.0,64.0,4.0,3000.0,152.0,2018,626,4.938637914,5.390303847
Honor,Android,15.32,13.0,16.0,64.0,4.0,3750.0,176.0,2018,455,5.078667704,5.766381616
Honor,Android,13.84,13.0,5.0,16.0,4.0,3020.0,142.0,2018,697,4.406475315,4.700389453
Honor,Android,14.83,13.0,24.0,64.0,4.0,3400.0,153.0,2018,420,5.302857047,5.993612239
Honor,Android,12.88,13.0,8.0,32.0,4.0,3000.0,150.0,2018,663,4.243769809,4.776093698
Honor,Android,15.21,13.0,8.0,32.0,4.0,3000.0,164.0,2018,641,4.480400299,5.293103799
Honor,Android,14.35,13.0,8.0,64.0,4.0,3000.0,149.0,2017,778,4.671613143,5.242170206
Honor,Android,15.06,13.0,8.0,64.0,4.0,3340.0,165.0,2017,628,4.819555496,5.663828159
Honor,Android,15.21,13.0,13.0,128.0,4.0,3750.0,172.0,2017,814,4.687303016,5.917091155
Honor,Android,12.75,13.0,8.0,32.0,4.0,3000.0,145.0,2017,632,4.609759638,5.192734604
Honor,Android,13.08,13.0,8.0,64.0,4.0,3200.0,155.0,2017,751,4.477450444,5.742682624
Honor,Android,12.7,13.0,5.0,32.0,4.0,3020.0,143.0,2017,683,4.177459469,4.856551279
Honor,Android,12.88,12.0,8.0,64.0,4.0,4000.0,184.0,2017,557,4.825670246,5.969448973
Honor,Android,12.93,12.0,8.0,64.0,4.0,2900.0,145.0,2016,729,4.839767887,5.989713014
Honor,Android,12.88,12.0,8.0,32.0,4.0,3500.0,170.0,2016,675,4.714114273,5.767038924
Honor,Android,20.32,8.0,2.0,16.0,4.0,4800.0,340.0,2016,1027,4.356324137,5.433765671
Honor,Android,12.83,13.0,8.0,64.0,4.0,3300.0,162.0,2016,595,4.703928958,5.187665096
Honor,Android,12.83,13.0,8.0,16.0,4.0,3100.0,168.0,2016,670,4.29374172,4.932169121
Honor,Android,15.39,13.0,5.0,32.0,4.0,4500.0,219.0,2016,1014,4.420405648,5.992014396
Honor,Android,12.75,12.0,8.0,32.0,4.0,3000.0,153.0,2016,1039,4.790487252,5.555630434
Honor,Android,12.7,13.0,5.0,16.0,4.0,2200.0,140.0,2016,672,4.424607082,4.78548974
Honor,Android,12.75,13.0,8.0,16.0,4.0,3300.0,156.0,2016,556,4.596835549,5.135739612
Honor,Android,12.7,13.0,5.0,16.0,4.0,4000.0,160.0,2016,1001,4.455393261,4.946416722
Honor,Android,12.83,13.0,5.0,16.0,4.0,3000.0,158.0,2015,826,4.46383701,5.193512252
Honor,Android,12.75,13.0,13.0,32.0,4.0,3100.0,160.0,2015,592,4.765416535,5.737604023
Honor,Android,12.75,20.0,8.0,16.0,4.0,3100.0,157.0,2015,960,4.405132623,5.705481031
Honor,Android,10.29,8.0,2.0,32.0,4.0,1730.0,159.0,2015,894,3.883006056,4.248209487
Honor,Android,12.7,13.0,5.0,32.0,4.0,2550.0,162.0,2015,727,4.315352501,5.137913845
Honor,Android,12.83,8.0,8.0,16.0,4.0,3600.0,165.0,2014,1083,4.321878462,5.765253797
Honor,Android,12.83,13.0,5.0,32.0,4.0,3000.0,165.0,2014,904,4.572337029,5.294409742
Honor,Android,12.7,8.0,2.0,16.0,4.0,2000.0,156.0,2014,700,3.981362484,4.62399194
Honor,Android,12.7,8.0,2.0,32.0,4.0,2000.0,160.0,2014,847,3.855875845,4.605070181
Honor,Android,12.7,8.0,2.0,16.0,4.0,2000.0,156.0,2014,545,3.872658282,4.862057943
Honor,Android,12.7,13.0,5.0,16.0,4.0,3100.0,130.0,2014,829,4.640151155,5.674628257
Honor,Android,12.83,13.0,5.0,32.0,4.0,3000.0,162.0,2014,668,4.142658423,5.297517046
Honor,Android,12.7,8.0,5.0,32.0,4.0,2300.0,140.0,2014,805,4.50821866,5.295062074
Honor,Android,12.83,13.0,5.0,32.0,4.0,3000.0,162.0,2013,1083,4.49880917,5.515644033
Honor,Android,12.7,8.0,5.0,32.0,4.0,2300.0,140.0,2013,1090,4.159195535,4.947198388
Honor,Android,10.34,13.0,1.3,32.0,4.0,2150.0,138.0,2013,840,4.390862483,5.433328913
Others,Windows,15.14,16.0,8.0,64.0,4.0,4150.0,195.0,2016,711,5.427853288,6.550308609
Others,Android,30.56,8.0,2.0,32.0,4.0,2500.0,850.0,2015,652,5.239310186,6.194772671
Others,Android,25.43,5.0,2.0,16.0,4.0,8380.0,855.0,2015,889,5.163585253,5.480263853
Others,Android,19.96,8.0,2.0,16.0,4.0,5900.0,350.0,2015,976,4.849135453,5.965608133
Others,Android,15.24,8.0,2.0,16.0,4.0,3000.0,160.0,2014,900,4.054216771,5.304050898
Others,Android,17.65,5.0,0.3,32.0,4.0,3000.0,305.0,2014,806,4.494350351,4.957445466
Others,Android,17.78,2.0,0.3,32.0,4.0,2800.0,294.8,2014,634,4.18235544,4.240607069
Others,Android,19.94,2.0,0.3,16.0,4.0,3800.0,313.0,2014,664,4.297285406,4.792230497
Others,Android,17.78,13.0,5.0,16.0,4.0,5000.0,239.0,2014,678,5.062088576,5.996277944
Others,Android,17.78,5.0,2.0,16.0,4.0,4100.0,325.0,2014,601,4.613039144,5.198938923
Others,Android,15.24,5.0,2.0,16.0,4.0,3000.0,160.0,2014,930,4.459450532,5.595863132
Others,Android,25.4,5.0,2.0,16.0,4.0,7000.0,626.0,2013,591,5.02427518,5.391671088
Others,Android,17.78,5.0,0.3,16.0,4.0,4100.0,319.8,2013,939,4.428790939,5.006627273
Others,Android,17.78,5.0,0.3,32.0,4.0,4000.0,340.2,2013,621,4.399006655,4.69217323
Others,Android,17.78,3.15,0.3,32.0,4.0,2000.0,372.0,2013,855,4.418238017,4.862753811
HTC,Android,12.88,13.0,13.0,64.0,4.0,3075.0,150.0,2018,687,4.757719584,5.299616522
HTC,Android,15.24,13.0,13.0,128.0,4.0,3600.0,175.0,2018,682,4.668426636,5.701813872
HTC,Android,15.24,13.0,10.5,64.0,4.0,3500.0,188.0,2018,384,5.414588148,6.478325293
HTC,Android,15.24,13.0,8.0,32.0,4.0,2965.0,157.5,2018,537,4.806640562,5.521940803
HTC,Android,12.83,13.0,5.0,32.0,4.0,2730.0,137.0,2018,708,4.065945088,4.864452784
HTC,Android,15.24,12.0,10.5,64.0,4.0,3930.0,185.0,2018,426,5.087411133,5.993687075
HTC,Android,15.24,12.0,8.0,128.0,4.0,3930.0,188.0,2017,561,4.669364898,6.492724566
HTC,Android,12.75,16.0,16.0,64.0,4.0,2600.0,142.0,2017,859,4.664570529,5.34834486
HTC,Android,12.83,12.0,16.0,128.0,4.0,3000.0,169.0,2017,634,5.099744469,5.916309874
HTC,Android,12.83,16.0,8.0,32.0,4.0,3000.0,175.0,2017,669,4.39432569,5.301163313
HTC,Android,12.88,12.0,16.0,64.0,4.0,3000.0,170.0,2017,880,4.912140047,5.521020821
HTC,Android,12.75,16.0,16.0,64.0,4.0,2500.0,145.0,2017,774,4.789572909,5.016882407
HTC,Android,12.83,16.0,8.0,32.0,4.0,3200.0,174.0,2016,728,4.625364893,5.439426228
HTC,Android,12.7,13.0,5.0,16.0,4.0,2200.0,140.0,2016,744,4.009875406,5.15282906
HTC,Android,12.83,20.0,13.0,64.0,4.0,3000.0,165.0,2016,562,4.718409582,5.564903476
HTC,Android,12.83,13.0,5.0,32.0,4.0,2700.0,155.0,2016,682,4.505681287,5.304050898
HTC,Android,12.7,13.0,5.0,32.0,4.0,2300.0,149.8,2016,948,4.562053895,5.019198525
HTC,Android,12.83,13.0,5.0,32.0,4.0,2800.0,153.0,2016,714,4.543826556,5.393991117
HTC,Android,12.7,13.0,5.0,32.0,4.0,2200.0,142.0,2016,1031,4.259435182,5.304846009
HTC,Android,12.7,13.0,4.0,16.0,4.0,2840.0,158.0,2016,828,4.553771623,5.521540915
HTC,Android,12.83,13.0,4.0,32.0,4.0,2800.0,156.0,2016,748,4.439351701,5.294158731
HTC,Android,12.7,13.0,4.0,16.0,4.0,2840.0,158.0,2016,738,4.566325402,5.344437302
HTC,Android,12.75,12.0,5.0,32.0,4.0,3000.0,161.0,2016,692,4.175770928,5.523578674
HTC,Android,12.75,12.0,5.0,32.0,4.0,3000.0,161.0,2016,1001,4.746409298,5.698568908
HTC,Android,12.83,13.0,5.0,16.0,4.0,2700.0,155.0,2016,703,4.493456196,5.481513541
HTC,Android,12.7,13.0,5.0,16.0,4.0,2200.0,140.0,2016,597,4.609560534,5.243174567
HTC,Android,12.7,8.0,5.0,16.0,4.0,2200.0,140.0,2016,699,4.100326634,5.140024788
HTC,Android,12.7,5.0,1.3,32.0,4.0,2000.0,140.1,2016,790,3.852060664,4.237723145
HTC,Android,12.83,13.0,5.0,32.0,4.0,3000.0,170.0,2015,909,4.880526609,5.709996461
HTC,Android,12.7,13.0,4.0,16.0,4.0,2840.0,158.0,2015,559,4.131640347,5.601269752
HTC,Android,12.83,13.0,4.0,16.0,4.0,2800.0,155.0,2015,565,4.730745009,5.516367971
HTC,Android,12.83,13.0,5.0,16.0,4.0,2800.0,153.0,2015,921,4.587515251,5.487945499
HTC,Android,12.83,13.0,4.0,16.0,4.0,2600.0,165.0,2015,719,4.119524861,5.735830087
HTC,Android,12.75,20.2,13.0,32.0,4.0,2700.0,161.0,2015,574,4.703294584,5.701346176
HTC,Android,12.7,13.0,4.0,16.0,4.0,2150.0,143.0,2015,690,4.666359354,5.700376682
HTC,Android,12.75,21.0,4.0,32.0,4.0,2840.0,168.0,2015,895,4.404766122,6.174972899
HTC,Android,12.7,8.0,2.0,32.0,4.0,2000.0,138.9,2015,857,4.256605125,5.254887809
HTC,Android,10.34,8.0,2.0,32.0,4.0,2000.0,156.0,2015,700,3.948354935,4.695193689
HTC,Android,12.75,20.0,4.0,32.0,4.0,2840.0,155.0,2015,863,4.812021741,5.826000107
HTC,Android,12.83,13.0,8.0,16.0,4.0,2600.0,154.5,2015,916,4.144879236,5.186603377
HTC,Android,10.29,8.0,2.0,32.0,4.0,2000.0,146.0,2015,892,4.227855121,4.879006852
HTC,Android,12.75,13.0,4.0,32.0,4.0,2840.0,168.0,2015,714,4.88741249,5.709333705
HTC,Android,12.7,13.0,5.0,16.0,4.0,2840.0,160.0,2015,945,4.92180408,5.798031486
HTC,Android,12.83,20.0,13.0,32.0,4.0,2800.0,150.0,2015,795,4.985454229,5.770007074
HTC,Android,12.83,13.0,4.0,16.0,4.0,2800.0,147.0,2015,598,4.167285187,5.768320996
HTC,Android,12.7,20.0,4.0,32.0,4.0,2840.0,157.0,2015,604,4.932889945,5.885937351
HTC,Android,12.83,13.0,8.0,16.0,4.0,2600.0,155.0,2015,1092,4.16852396,5.91609424
HTC,Android,12.7,13.0,5.0,32.0,4.0,2000.0,138.0,2015,874,4.048649603,5.523219371
HTC,Android,12.7,13.0,5.0,16.0,4.0,2000.0,140.0,2014,602,4.239454497,5.194788506
HTC,Android,10.34,8.0,2.0,32.0,4.0,2000.0,154.0,2015,986,4.101651137,5.073359671
HTC,Android,12.83,13.0,4.0,16.0,4.0,2600.0,183.0,2015,823,4.576153237,5.302408984
HTC,Android,10.29,5.0,0.3,32.0,4.0,2100.0,145.0,2015,995,3.803992261,4.378520495
HTC,Android,12.7,8.0,5.0,32.0,4.0,2100.0,160.0,2014,1044,4.258445573,5.247287195
HTC,Android,12.7,8.0,5.0,32.0,4.0,2100.0,160.0,2014,1066,4.143928062,5.194178327
HTC,Android,20.55,8.0,1.6,16.0,4.0,6700.0,425.0,2014,942,5.057773301,5.699774453
HTC,Android,12.83,13.0,5.0,32.0,4.0,2600.0,158.0,2014,1002,4.457481913,5.559527119
HTC,Android,12.7,13.0,5.0,16.0,4.0,2600.0,160.0,2014,806,4.461761603,5.559488612
HTC,Android,12.75,13.0,13.0,16.0,4.0,2400.0,154.0,2014,703,4.462684538,5.940434376
HTC,Android,10.34,8.0,1.3,32.0,4.0,2040.0,146.0,2014,973,4.470037512,5.476003195
HTC,Android,12.83,13.0,8.0,16.0,4.0,2600.0,155.0,2014,761,4.674696249,5.556094202
HTC,Android,12.83,13.0,8.0,16.0,4.0,2600.0,155.0,2014,757,4.382901252,5.773370724
HTC,Android,12.83,13.0,8.0,16.0,4.0,2600.0,155.0,2014,928,4.239166147,5.832351575
HTC,Android,12.7,13.0,5.0,16.0,4.0,2600.0,164.0,2014,1057,4.766608532,5.860472784
HTC,Android,10.34,5.0,0.3,32.0,4.0,2100.0,158.0,2014,773,4.206333064,5.307376211
HTC,Windows,12.7,4.0,5.0,32.0,4.0,2600.0,160.0,2014,640,4.166355098,5.705181496
HTC,Windows,12.7,4.0,5.0,32.0,4.0,2600.0,160.0,2014,1028,4.736461572,5.70348243
HTC,Android,12.7,13.0,5.0,16.0,4.0,2700.0,151.0,2014,754,4.185403293,5.523379077
HTC,Android,10.29,13.0,5.0,16.0,4.0,2100.0,137.0,2014,697,4.407572542,5.628052675
HTC,Android,12.7,4.0,5.0,16.0,4.0,2600.0,160.0,2014,1047,4.713755496,5.700109069
HTC,Android,12.7,5.0,2.0,16.0,4.0,1950.0,160.0,2014,977,3.96726848,5.07991257
HTC,Android,12.7,13.0,5.0,16.0,4.0,2600.0,145.0,2014,1081,4.808682295,6.040326137
HTC,Android,10.29,13.0,5.0,16.0,4.0,2110.0,137.0,2014,1090,4.340292766,5.516327766
HTC,Android,12.7,8.0,2.0,16.0,4.0,2000.0,150.0,2014,1044,3.962906216,5.196616812
HTC,Android,10.16,5.0,0.3,16.0,4.0,1300.0,130.0,2014,838,3.938664936,4.615120517
HTC,Android,12.7,4.0,5.0,32.0,4.0,2600.0,160.0,2014,768,4.237000863,5.524137333
HTC,Android,12.7,4.0,5.0,16.0,4.0,2600.0,160.0,2014,608,4.572956864,5.521340911
HTC,Android,10.29,5.0,0.3,16.0,4.0,2000.0,140.0,2014,641,3.584351925,4.93562435
HTC,Android,10.29,5.0,0.3,16.0,4.0,2000.0,140.0,2014,613,3.58407434,5.011368359
HTC,Android,12.83,13.0,5.0,32.0,4.0,2600.0,165.0,2014,620,4.117409835,5.52317944
HTC,Android,12.83,13.0,5.0,32.0,4.0,2600.0,165.0,2014,575,4.618382517,5.52001988
HTC,Android,10.34,8.0,1.3,32.0,4.0,2040.0,143.5,2014,770,4.061649179,5.301312876
HTC,Android,10.24,8.0,2.1,32.0,4.0,2100.0,130.0,2013,996,4.372102553,5.248654322
HTC,Android,12.7,8.0,2.1,32.0,4.0,2100.0,149.0,2014,683,4.233526626,5.395126422
HTC,Android,12.7,8.0,2.1,32.0,4.0,2100.0,149.0,2013,579,4.633757643,5.513307771
HTC,Android,10.29,5.0,0.3,16.0,4.0,2100.0,130.0,2013,959,3.673511977,5.60241398
HTC,Android,10.24,8.0,2.1,32.0,4.0,2100.0,130.0,2013,555,4.506233438,5.487780031
HTC,Android,12.93,4.0,2.1,16.0,4.0,3300.0,217.0,2013,683,4.742320024,5.91242134
HTC,Android,10.24,5.0,0.3,16.0,4.0,1650.0,120.0,2013,1018,4.025351691,5.065880768
HTC,Android,10.29,5.0,0.3,32.0,4.0,2100.0,130.0,2013,814,4.373616367,5.440858053
HTC,Android,10.24,8.0,1.6,16.0,4.0,1800.0,123.0,2013,770,4.217004575,5.190342325
HTC,Android,10.24,4.0,1.6,16.0,4.0,1800.0,122.0,2013,920,4.172847624,5.476589067
HTC,Windows,10.24,8.0,1.6,32.0,4.0,1800.0,120.0,2013,686,3.764218811,5.142949279
HTC,Android,12.7,4.0,2.1,16.0,4.0,3200.0,160.0,2013,845,3.642835516,5.699171862
HTC,Android,7.75,5.0,1.6,16.0,4.0,1230.0,100.0,2013,833,3.827336197,4.61234439
HTC,Android,10.29,8.0,1.6,32.0,4.0,1860.0,130.0,2013,1072,4.402931595,5.665561262
HTC,Android,10.24,5.0,1.6,16.0,4.0,2000.0,123.9,2013,836,4.244200318,5.305590851
HTC,Android,11.89,4.0,2.1,32.0,4.0,2300.0,156.0,2013,848,4.274580613,5.705514308
HTC,Android,10.34,4.0,2.1,32.0,4.0,2300.0,143.0,2013,778,3.729301369,5.597458532
HTC,Android,10.16,5.0,1.6,16.0,4.0,1650.0,114.0,2013,947,3.456316681,5.011634794
HTC,Android,10.16,5.0,1.6,16.0,4.0,1650.0,107.0,2013,1070,4.044804117,5.196173893
Huawei,Android,16.43,13.0,32.0,128.0,4.0,4200.0,192.0,2019,515,5.426578646,6.780864645
Huawei,Android,15.27,13.0,32.0,64.0,4.0,3650.0,165.0,2019,359,5.022959044,6.523312642
Huawei,Android,15.62,13.0,32.0,128.0,4.0,3340.0,159.0,2019,473,5.095956354,5.671775679
Huawei,Android,15.62,13.0,32.0,128.0,4.0,3340.0,159.0,2019,210,4.882650396,5.596642599
Huawei,Android,15.47,13.0,8.0,32.0,4.0,3020.0,150.0,2019,476,4.439233658,4.792976673
Huawei,Android,15.77,13.0,8.0,64.0,4.0,3400.0,160.0,2019,381,4.469006761,5.291745821
Huawei,Android,18.08,13.0,8.0,128.0,4.0,5000.0,210.0,2018,689,5.003409249,5.638354669
Huawei,Android,20.32,13.0,16.0,512.0,4.0,4500.0,295.0,2019,434,5.887797042,7.741042591
Huawei,Android,20.32,13.0,8.0,64.0,4.0,5100.0,310.0,2019,516,4.747884288,5.083823796
Huawei,Android,15.47,13.0,8.0,32.0,4.0,3020.0,150.0,2019,499,4.212127598,4.78256295
Huawei,Android,15.47,13.0,8.0,32.0,4.0,3020.0,150.0,2019,295,4.246636373,5.011901159
Huawei,Android,15.9,13.0,8.0,32.0,4.0,4000.0,168.0,2019,399,4.439587745,5.016352254
Huawei,Android,15.9,13.0,16.0,32.0,4.0,4000.0,168.0,2019,456,4.687026632,5.299916088
Huawei,Android,15.9,13.0,16.0,32.0,4.0,4000.0,168.0,2019,442,4.713396591,5.190565104
Huawei,Android,13.84,8.0,5.0,16.0,4.0,3020.0,142.0,2018,389,4.001498012,4.608265391
Huawei,Android,15.34,13.0,25.0,128.0,4.0,3750.0,172.0,2018,365,5.296666004,6.173931927
Huawei,Android,15.77,13.0,16.0,32.0,4.0,3400.0,160.0,2018,541,4.92180408,5.525452939
Huawei,Android,16.23,13.0,24.0,256.0,4.0,4200.0,187.0,2018,365,6.109092015,7.377940142
Huawei,Android,17.83,13.0,24.0,128.0,4.0,5000.0,232.0,2018,441,4.885525483,6.685561277
